Kernel Name,sm__cycles_elapsed.avg.per_second,Count,lts__t_bytes.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__cycles_elapsed.avg,dram__bytes.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__inst_executed_pipe_tensor.sum,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,l1tex__t_bytes.sum,Time,CC FLOPs,TC FLOPs,all FLOPs,AI HBM,AI L2,AI L1,GFLOP/s,TC GFLOP/s
Volta_hmma_implicit_gemm_fprop_fp32_nhwc_128x128x64x1_1x3x3x0x1,2613422626.54,2,3580630112,0,56623104,4719544.949999999,286909664,56623104,0,0,573308928,0,4557251264,0.003611773237188481,113246208,293534171136,293647417344,1023.4838842653973,82.00998376232167,64.43520454175247,75719.16916990223,75689.96779343871
Volta_hmma_implicit_gemm_fprop_fp32_nhwc_64x32x64x1_1x1x1x0x1,1309158948.37,1,1688000,0,114688,35589.18,1754752,65536,0,0,131072,0,1515712,2.7184766253411148e-05,180224,67108864,67289088,38.34677948792764,39.863203791469196,44.394375712536416,2305.2560428701104,2299.0817510581865
cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),93418942828.15002,72,9934176,0,0,314245.69000000006,8820960,0,0,0,0,0,8786304,0.00024219595078935302,0,0,0,0.0,0.0,0.0,0.0,0.0
"void SpatialClassNLLCriterion_updateOutput_no_reduce_kernel<float>(long, THCDeviceTensor<float, 4, int, DefaultPtrTraits>, THCDeviceTensor<long, 3, int, DefaultPtrTraits>, THCDeviceTensor<float, 3, int, DefaultPtrTraits>, float*, long)",1308156930.9,1,172162528,0,0,237644.33,33321600,0,1769472,0,0,0,171637280,0.00018166347200905235,3538944,0,3538944,0.1062057044079516,0.020555831986853724,0.020618737374537746,18.142879253875343,0.0
"void at::native::(anonymous namespace)::CatArrayBatchedCopy<c10::Half, unsigned int, 4>(c10::Half*, at::native::(anonymous namespace)::CatArrInputTensor<c10::Half, unsigned int>*, at::native::(anonymous namespace)::OutputTensorSizeStride<unsigned int, 4u>, int, unsigned int)",2600888296.54,2,169926976,0,0,414814.03,170428960,0,0,0,0,0,171589632,0.00031897873549727857,0,0,0,0.0,0.0,0.0,0.0,0.0
"void at::native::(anonymous namespace)::cunn_SpatialSoftMaxForward<float, float, float, at::native::(anonymous namespace)::LogSoftMaxForwardEpilogue>(float*, float*, unsigned int, unsigned int, unsigned int)",1299888501.96,1,44214272,0,24772608,87498.12,42555840,17694720,30081024,0,0,0,84934656,6.731201935248172e-05,102629376,0,102629376,2.411640235511742,2.321182083468433,1.2083333333333333,1419.9700975688531,0.0
"void at::native::(anonymous namespace)::upsample_bilinear2d_out_frame<c10::Half, float>(int, float, float, bool, at::GenericPackedTensorAccessor<c10::Half, 4ul, at::DefaultPtrTraits, long>, at::GenericPackedTensorAccessor<c10::Half, 4ul, at::DefaultPtrTraits, long>)",1311500721.92,1,3572640,7077888,13824,157748.73,3823136,5315328,5308416,0,0,0,10616832,0.00012028108514424629,23023872,0,23023872,6.022247704502273,6.4444981862152355,2.1686197916666665,178.2711863876375,0.0
"void at::native::col2im_kernel<c10::Half, float>(long, c10::Half const*, long, long, long, long, long, long, long, long, long, long, long, long, long, c10::Half*)",10487161669.529999,8,1007148672,345068166,345068166,22052542.970000003,1008878176,0,0,0,0,0,1236726528,0.016822506348174435,690136332,0,690136332,0.6840630994083472,0.6852377917845281,0.5580347121008793,38.207121593606786,0.0
"void at::native::legacy::elementwise_kernel<128, 4, at::native::gpu_kernel_impl<at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half, {lambda()#10})#1}>(at::TensorIterator&, at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half, {lambda()#10})#1} const&)::{lambda(int)#4}>(int, at::native::gpu_kernel_impl<at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half, {lambda()#10})#1}>(at::TensorIterator&, at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half, {lambda()#10})#1} const&)::{lambda(int)#4})",1303871340.32,1,113385056,113246208,28311552,251511.48,113571456,28311552,0,0,0,0,141557760,0.00019289593399474009,169869312,0,169869312,1.4957042727355718,1.498163144180129,1.2,820.147536154463,0.0
"void at::native::legacy::elementwise_kernel<128, 4, at::native::gpu_kernel_impl<at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIterator&, at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#4}>(int, at::native::gpu_kernel_impl<at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIterator&, at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#4})",81677134675.41002,63,3030753984,0,0,5420424.21,2546046240,0,0,0,0,0,2752112640,0.0041809341939710466,0,0,0,0.0,0.0,0.0,0.0,0.0
"void at::native::legacy::elementwise_kernel<128, 4, at::native::gpu_kernel_impl<at::native::gpu_kernel_with_scalars<at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(long, long)#1}>(at::TensorIterator&, at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(long, long)#1} const&)::{lambda(long)#2}>(at::TensorIterator&, at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(long, long)#1})::{lambda(int)#4}>(int, at::native::gpu_kernel_impl<at::native::gpu_kernel_with_scalars<at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(long, long)#1}>(at::TensorIterator&, at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(long, long)#1} const&)::{lambda(long)#2}>(at::TensorIterator&, at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(long, long)#1})::{lambda(int)#4})",100167066966.68001,77,507520,0,0,410074.81,880224,0,0,0,0,0,4928,0.000315230956902267,0,0,0,0.0,0.0,0.0,0.0,0.0
"void at::native::legacy::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1}>(at::TensorIterator&, at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1}>(at::TensorIterator&, at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",3887492561.2200003,3,49616864,5308416,0,107872.58,49263456,0,0,0,0,0,49545216,8.324588019235721e-05,5308416,0,5308416,0.10775565563244284,0.10698814016137739,0.10714285714285714,59.388496401578,0.0
"void at::native::legacy::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(long)#1}>(at::TensorIterator&, at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(long)#1}>(at::TensorIterator&, at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1})",1302647925.2,1,21254464,0,0,40189.97,21182752,0,0,0,0,0,21233664,3.085251910552078e-05,0,0,0,0.0,0.0,0.0,0.0,0.0
"void at::native::legacy::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIterator&, at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIterator&, at::native::copy_device_to_device(at::TensorIterator&, bool)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1})",1299348008.72,1,169892672,0,0,293019.85,170720576,0,0,0,0,0,169869312,0.0002255129865390386,0,0,0,0.0,0.0,0.0,0.0,0.0
"void at::native::modern::vectorized_elementwise_kernel<4, at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half, {lambda()#10})#1}, at::detail::Array<char*, 3> >(int, at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half, {lambda()#10})#1}, at::detail::Array<char*, 3>)",26023056270.38,20,683413472,370027008,113854464,1180912.59,688534304,113854464,0,0,0,0,683126784,0.0009075894681472445,597735936,0,597735936,0.86812804028425,0.8746329425592594,0.875,613.3664948670362,0.0
"void at::native::modern::vectorized_elementwise_kernel<4, at::native::bitwise_and_kernel_cuda(at::TensorIterator&)::{lambda(bool, bool)#1}, at::detail::Array<char*, 3> >(int, at::native::bitwise_and_kernel_cuda(at::TensorIterator&)::{lambda(bool, bool)#1}, at::detail::Array<char*, 3>)",2603894076.15,2,10645632,0,0,41394.45,11178560,0,0,0,0,0,10616832,3.179426565707616e-05,0,0,0,0.0,0.0,0.0,0.0,0.0
"void at::native::modern::vectorized_elementwise_kernel<4, at::native::fill_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda()#1}, at::detail::Array<char*, 1> >(int, at::native::fill_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda()#1}, at::detail::Array<char*, 1>)",87701550848.47,67,1149329152,0,0,5094649.380000003,1125287840,0,0,0,0,0,1148559872,0.00389208064347422,0,0,0,0.0,0.0,0.0,0.0,0.0
"void at::native::modern::vectorized_elementwise_kernel<4, at::native::gpu_kernel_with_scalars<at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1}>(at::TensorIterator&, at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1} const&)::{lambda(float)#2}, at::detail::Array<char*, 2> >(int, at::native::gpu_kernel_with_scalars<at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1}>(at::TensorIterator&, at::native::add_kernel_cuda(at::TensorIterator&, c10::Scalar)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float, float)#1} const&)::{lambda(float)#2}, at::detail::Array<char*, 2>)",2605489388.25,2,28337056,0,0,54623.4,28109664,0,3538944,0,0,0,28311552,4.192947416814335e-05,7077888,0,7077888,0.25179553907154495,0.24977499426898828,0.25,157.21153212095925,0.0
